Time[s], Channel 0, Channel 1, Channel 2, Channel 3, button 5 (dpi)
0.08162714, 0, 0, 0, 0, 1
0.08162716, 0, 1, 0, 0, 1
0.08162728, 1, 1, 0, 0, 1
0.08162740, 0, 1, 0, 0, 1
0.08162752, 1, 1, 0, 0, 1
0.08162764, 0, 1, 0, 0, 1
0.08162768, 0, 1, 1, 0, 1
0.08162778, 1, 1, 1, 0, 1
0.08162790, 0, 1, 1, 0, 1
0.08162792, 0, 0, 0, 0, 1
0.08162802, 1, 0, 0, 0, 1
0.08162814, 0, 0, 0, 0, 1
0.08162828, 1, 0, 0, 0, 1
0.08162840, 0, 0, 0, 0, 1
0.08162852, 1, 0, 0, 0, 1
0.08162864, 0, 0, 0, 0, 1
0.08162866, 0, 1, 0, 0, 1
0.08162878, 1, 1, 0, 0, 1
0.08162890, 0, 1, 0, 0, 1
0.08162892, 0, 0, 1, 0, 1
0.08162902, 1, 0, 1, 0, 1
0.08162914, 0, 0, 1, 0, 1
0.08162918, 0, 0, 0, 0, 1
0.08162928, 1, 0, 0, 0, 1
0.08162940, 0, 0, 0, 0, 1
0.08162942, 0, 0, 1, 0, 1
0.08162952, 1, 0, 1, 0, 1
0.08162964, 0, 0, 1, 0, 1
0.08162978, 1, 0, 1, 0, 1
0.08162990, 0, 0, 1, 0, 1
0.08162992, 0, 0, 0, 0, 1
0.08163002, 1, 0, 0, 0, 1
0.08163014, 0, 0, 0, 0, 1
0.08163028, 1, 0, 0, 0, 1
0.08163040, 0, 0, 0, 0, 1
0.08163052, 1, 0, 0, 0, 1
0.08163064, 0, 0, 0, 0, 1
0.08163078, 1, 0, 0, 0, 1
0.08163090, 0, 0, 0, 0, 1
0.08163092, 0, 0, 1, 0, 1
0.08163102, 1, 0, 1, 0, 1
0.08163114, 0, 0, 1, 0, 1
0.08163128, 1, 0, 1, 0, 1
0.08163140, 0, 0, 1, 0, 1
0.08163142, 0, 0, 0, 0, 1
0.08163152, 1, 0, 0, 0, 1
0.08163164, 0, 0, 0, 0, 1
0.08163168, 0, 0, 1, 0, 1
0.08163178, 1, 0, 1, 0, 1
0.08163190, 0, 0, 1, 0, 1
0.08163192, 0, 0, 0, 0, 1
0.08163202, 1, 0, 0, 0, 1
0.08163214, 0, 0, 0, 0, 1
0.08163228, 1, 0, 0, 0, 1
0.08163240, 0, 0, 0, 0, 1
0.08163252, 1, 0, 0, 0, 1
0.08163264, 0, 0, 0, 0, 1
0.08163278, 1, 0, 0, 0, 1
0.08163290, 0, 0, 0, 0, 1
0.08163292, 0, 0, 1, 0, 1
0.08163302, 1, 0, 1, 0, 1
0.08163314, 0, 0, 1, 0, 1
0.08163316, 0, 1, 1, 0, 1
0.08163328, 1, 1, 1, 0, 1
0.08163340, 0, 1, 1, 0, 1
0.08163352, 1, 1, 1, 0, 1
0.08163364, 0, 1, 1, 0, 1
0.08163366, 0, 0, 1, 0, 1
0.08163378, 1, 0, 1, 0, 1
0.08163390, 0, 0, 1, 0, 1
0.08163392, 0, 0, 0, 0, 1
0.08163402, 1, 0, 0, 0, 1
0.08163414, 0, 0, 0, 0, 1
0.08163428, 1, 0, 0, 0, 1
0.08163440, 0, 0, 0, 0, 1
0.08163452, 1, 0, 0, 0, 1
0.08163464, 0, 0, 0, 0, 1
0.08163468, 0, 0, 1, 0, 1
0.08163478, 1, 0, 1, 0, 1
0.08163490, 0, 0, 1, 0, 1
0.08163492, 0, 0, 0, 0, 1
0.08163502, 1, 0, 0, 0, 1
0.08163514, 0, 0, 0, 0, 1
0.08163528, 1, 0, 0, 0, 1
0.08163540, 0, 0, 0, 0, 1
0.08163552, 1, 0, 0, 0, 1
0.08163564, 0, 0, 0, 0, 1
0.08163568, 0, 0, 1, 0, 1
0.08163578, 1, 0, 1, 0, 1
0.08163590, 0, 0, 1, 0, 1
0.08163592, 0, 0, 0, 0, 1
0.08163602, 1, 0, 0, 0, 1
0.08163614, 0, 0, 0, 0, 1
0.08163628, 1, 0, 0, 0, 1
0.08163640, 0, 0, 0, 0, 1
0.08163642, 0, 0, 1, 0, 1
0.08163652, 1, 0, 1, 0, 1
0.08163664, 0, 0, 1, 0, 1
0.08163668, 0, 0, 0, 0, 1
0.08163678, 1, 0, 0, 0, 1
0.08163690, 0, 0, 0, 0, 1
0.08163692, 0, 0, 1, 0, 1
0.08163702, 1, 0, 1, 0, 1
0.08163714, 0, 0, 1, 0, 1
0.08163728, 1, 0, 1, 0, 1
0.08163740, 0, 0, 1, 0, 1
0.08163742, 0, 1, 0, 0, 1
0.08163752, 1, 1, 0, 0, 1
0.08163764, 0, 1, 0, 0, 1
0.08163766, 0, 0, 0, 0, 1
0.08163768, 0, 0, 1, 0, 1
0.08163778, 1, 0, 1, 0, 1
0.08163790, 0, 0, 1, 0, 1
0.08163792, 0, 0, 0, 0, 1
0.08163802, 1, 0, 0, 0, 1
0.08163814, 0, 0, 0, 0, 1
0.08163816, 0, 1, 0, 0, 1
0.08163828, 1, 1, 0, 0, 1
0.08163840, 0, 1, 0, 0, 1
0.08163842, 0, 0, 0, 0, 1
0.08163852, 1, 0, 0, 0, 1
0.08163864, 0, 0, 0, 0, 1
0.08163878, 1, 0, 0, 0, 1
0.08163890, 0, 0, 0, 0, 1
0.08163902, 1, 0, 0, 0, 1
0.08163914, 0, 0, 0, 0, 1
0.08163928, 1, 0, 0, 0, 1
0.08163940, 0, 0, 0, 0, 1
0.08163952, 1, 0, 0, 0, 1
0.08164148, 1, 0, 0, 1, 1
0.08261834, 1, 0, 0, 0, 1
0.08261836, 1, 1, 0, 0, 1
0.08262082, 0, 1, 0, 0, 1
0.08262094, 1, 1, 0, 0, 1
0.08262108, 0, 0, 0, 0, 1
0.08262120, 1, 0, 0, 0, 1
0.08262132, 0, 0, 0, 0, 1
0.08262144, 1, 0, 0, 0, 1
0.08262158, 0, 0, 0, 0, 1
0.08262170, 1, 0, 0, 0, 1
0.08262182, 0, 0, 0, 0, 1
0.08262184, 0, 0, 1, 0, 1
0.08262194, 1, 0, 1, 0, 1
0.08262208, 0, 0, 1, 0, 1
0.08262220, 1, 0, 1, 0, 1
0.08262232, 0, 0, 1, 0, 1
0.08262234, 0, 1, 0, 0, 1
0.08262244, 1, 1, 0, 0, 1
0.08262258, 0, 1, 0, 0, 1
0.08262270, 1, 1, 0, 0, 1
0.08262620, 0, 1, 0, 0, 1
0.08262632, 1, 1, 0, 0, 1
0.08262644, 0, 1, 0, 0, 1
0.08262658, 1, 1, 0, 0, 1
0.08262670, 0, 1, 0, 0, 1
0.08262682, 1, 1, 0, 0, 1
0.08262694, 0, 1, 0, 0, 1
0.08262696, 0, 0, 0, 0, 1
0.08262708, 1, 0, 0, 0, 1
0.08262720, 0, 0, 0, 0, 1
0.08262722, 0, 1, 1, 0, 1
0.08262732, 1, 1, 1, 0, 1
0.08262744, 0, 1, 1, 0, 1
0.08262758, 1, 1, 1, 0, 1
0.08262770, 0, 1, 1, 0, 1
0.08262782, 1, 1, 1, 0, 1
0.08262794, 0, 1, 1, 0, 1
0.08262808, 1, 1, 1, 0, 1
0.08262870, 1, 1, 0, 0, 1
0.08263420, 0, 0, 0, 0, 1
0.08263432, 1, 0, 0, 0, 1
0.08263444, 0, 0, 0, 0, 1
0.08263458, 1, 0, 0, 0, 1
0.08263470, 0, 0, 0, 0, 1
0.08263482, 1, 0, 0, 0, 1
0.08263494, 0, 0, 0, 0, 1
0.08263508, 1, 0, 0, 0, 1
0.08263520, 0, 0, 0, 0, 1
0.08263522, 0, 1, 1, 0, 1
0.08263532, 1, 1, 1, 0, 1
0.08263544, 0, 1, 1, 0, 1
0.08263558, 1, 1, 1, 0, 1
0.08263570, 0, 1, 1, 0, 1
0.08263572, 0, 1, 0, 0, 1
0.08263582, 1, 1, 0, 0, 1
0.08263594, 0, 1, 0, 0, 1
0.08263598, 0, 1, 1, 0, 1
0.08263608, 1, 1, 1, 0, 1
0.08263670, 1, 1, 0, 0, 1
0.08263958, 0, 1, 0, 0, 1
0.08263970, 1, 1, 0, 0, 1
0.08263982, 0, 1, 0, 0, 1
0.08263994, 1, 1, 0, 0, 1
0.08264008, 0, 1, 0, 0, 1
0.08264020, 1, 1, 0, 0, 1
0.08264032, 0, 1, 0, 0, 1
0.08264034, 0, 0, 0, 0, 1
0.08264044, 1, 0, 0, 0, 1
0.08264058, 0, 1, 0, 0, 1
0.08264060, 0, 1, 1, 0, 1
0.08264070, 1, 1, 1, 0, 1
0.08264082, 0, 1, 1, 0, 1
0.08264094, 1, 1, 1, 0, 1
0.08264108, 0, 1, 1, 0, 1
0.08264120, 1, 1, 1, 0, 1
0.08264132, 0, 1, 1, 0, 1
0.08264144, 1, 1, 1, 0, 1
0.08264208, 1, 1, 0, 0, 1
0.08264288, 1, 1, 0, 1, 1
0.08264310, 1, 0, 0, 1, 1
0.08264466, 1, 0, 0, 0, 1
0.08264468, 1, 1, 0, 0, 1
0.08264726, 0, 1, 0, 0, 1
0.08264728, 0, 1, 1, 0, 1
0.08264738, 1, 1, 1, 0, 1
0.08264752, 0, 0, 1, 0, 1
0.08264754, 0, 0, 0, 0, 1
0.08264764, 1, 0, 0, 0, 1
0.08264776, 0, 0, 0, 0, 1
0.08264788, 1, 0, 0, 0, 1
0.08264802, 0, 0, 0, 0, 1
0.08264814, 1, 0, 0, 0, 1
0.08264826, 0, 0, 0, 0, 1
0.08264838, 1, 0, 0, 0, 1
0.08264852, 0, 0, 0, 0, 1
0.08264864, 1, 0, 0, 0, 1
0.08264876, 0, 0, 0, 0, 1
0.08264878, 0, 1, 0, 0, 1
0.08264888, 1, 1, 0, 0, 1
0.08264902, 0, 1, 0, 0, 1
0.08264914, 1, 1, 0, 0, 1
0.08264926, 0, 1, 0, 0, 1
0.08264928, 0, 1, 1, 0, 1
0.08264938, 1, 1, 1, 0, 1
0.08264952, 0, 0, 1, 0, 1
0.08264954, 0, 0, 0, 0, 1
0.08264964, 1, 0, 0, 0, 1
0.08264976, 0, 0, 0, 0, 1
0.08264988, 1, 0, 0, 0, 1
0.08265002, 0, 0, 0, 0, 1
0.08265014, 1, 0, 0, 0, 1
0.08265026, 0, 0, 0, 0, 1
0.08265028, 0, 1, 0, 0, 1
0.08265038, 1, 1, 0, 0, 1
0.08265052, 0, 0, 0, 0, 1
0.08265054, 0, 0, 1, 0, 1
0.08265064, 1, 0, 1, 0, 1
0.08265076, 0, 0, 1, 0, 1
0.08265078, 0, 0, 0, 0, 1
0.08265088, 1, 0, 0, 0, 1
0.08265102, 0, 0, 0, 0, 1
0.08265104, 0, 0, 1, 0, 1
0.08265114, 1, 0, 1, 0, 1
0.08265126, 0, 0, 1, 0, 1
0.08265138, 1, 0, 1, 0, 1
0.08265152, 0, 0, 1, 0, 1
0.08265154, 0, 0, 0, 0, 1
0.08265164, 1, 0, 0, 0, 1
0.08265176, 0, 0, 0, 0, 1
0.08265188, 1, 0, 0, 0, 1
0.08265202, 0, 0, 0, 0, 1
0.08265214, 1, 0, 0, 0, 1
0.08265226, 0, 0, 0, 0, 1
0.08265238, 1, 0, 0, 0, 1
0.08265252, 0, 0, 0, 0, 1
0.08265254, 0, 0, 1, 0, 1
0.08265264, 1, 0, 1, 0, 1
0.08265276, 0, 0, 1, 0, 1
0.08265288, 1, 0, 1, 0, 1
0.08265302, 0, 0, 1, 0, 1
0.08265304, 0, 0, 0, 0, 1
0.08265314, 1, 0, 0, 0, 1
0.08265326, 0, 0, 0, 0, 1
0.08265328, 0, 0, 1, 0, 1
0.08265338, 1, 0, 1, 0, 1
0.08265352, 0, 0, 1, 0, 1
0.08265354, 0, 0, 0, 0, 1
0.08265364, 1, 0, 0, 0, 1
0.08265376, 0, 0, 0, 0, 1
0.08265388, 1, 0, 0, 0, 1
0.08265402, 0, 0, 0, 0, 1
0.08265414, 1, 0, 0, 0, 1
0.08265426, 0, 0, 0, 0, 1
0.08265438, 1, 0, 0, 0, 1
0.08265452, 0, 0, 0, 0, 1
0.08265454, 0, 0, 1, 0, 1
0.08265464, 1, 0, 1, 0, 1
0.08265476, 0, 0, 1, 0, 1
0.08265478, 0, 1, 1, 0, 1
0.08265488, 1, 1, 1, 0, 1
0.08265502, 0, 0, 1, 0, 1
0.08265514, 1, 0, 1, 0, 1
0.08265526, 0, 0, 1, 0, 1
0.08265538, 1, 0, 1, 0, 1
0.08265552, 0, 0, 1, 0, 1
0.08265554, 0, 0, 0, 0, 1
0.08265564, 1, 0, 0, 0, 1
0.08265576, 0, 0, 0, 0, 1
0.08265588, 1, 0, 0, 0, 1
0.08265602, 0, 0, 0, 0, 1
0.08265614, 1, 0, 0, 0, 1
0.08265626, 0, 0, 0, 0, 1
0.08265628, 0, 0, 1, 0, 1
0.08265638, 1, 0, 1, 0, 1
0.08265652, 0, 0, 1, 0, 1
0.08265654, 0, 0, 0, 0, 1
0.08265664, 1, 0, 0, 0, 1
0.08265676, 0, 0, 0, 0, 1
0.08265688, 1, 0, 0, 0, 1
0.08265702, 0, 0, 0, 0, 1
0.08265714, 1, 0, 0, 0, 1
0.08265726, 0, 0, 0, 0, 1
0.08265728, 0, 0, 1, 0, 1
0.08265738, 1, 0, 1, 0, 1
0.08265752, 0, 0, 1, 0, 1
0.08265754, 0, 0, 0, 0, 1
0.08265764, 1, 0, 0, 0, 1
0.08265776, 0, 0, 0, 0, 1
0.08265788, 1, 0, 0, 0, 1
0.08265802, 0, 0, 0, 0, 1
0.08265804, 0, 0, 1, 0, 1
0.08265814, 1, 0, 1, 0, 1
0.08265826, 0, 0, 1, 0, 1
0.08265828, 0, 0, 0, 0, 1
0.08265838, 1, 0, 0, 0, 1
0.08265852, 0, 0, 0, 0, 1
0.08265854, 0, 0, 1, 0, 1
0.08265864, 1, 0, 1, 0, 1
0.08265876, 0, 0, 1, 0, 1
0.08265888, 1, 0, 1, 0, 1
0.08265902, 0, 0, 1, 0, 1
0.08265904, 0, 0, 0, 0, 1
0.08265914, 1, 0, 0, 0, 1
0.08265926, 0, 0, 0, 0, 1
0.08265928, 0, 0, 1, 0, 1
0.08265938, 1, 0, 1, 0, 1
0.08265952, 0, 0, 1, 0, 1
0.08265954, 0, 0, 0, 0, 1
0.08265964, 1, 0, 0, 0, 1
0.08265976, 0, 0, 0, 0, 1
0.08265978, 0, 1, 0, 0, 1
0.08265988, 1, 1, 0, 0, 1
0.08266002, 0, 0, 0, 0, 1
0.08266014, 1, 0, 0, 0, 1
0.08266026, 0, 0, 0, 0, 1
0.08266038, 1, 0, 0, 0, 1
0.08266052, 0, 0, 0, 0, 1
0.08266064, 1, 0, 0, 0, 1
0.08266076, 0, 0, 0, 0, 1
0.08266088, 1, 0, 0, 0, 1
0.08266102, 0, 0, 0, 0, 1
0.08266114, 1, 0, 0, 0, 1
0.08266308, 1, 0, 0, 1, 1
0.08361808, 1, 0, 0, 0, 1
0.08361810, 1, 1, 0, 0, 1
0.08362068, 0, 1, 0, 0, 1
0.08362070, 0, 1, 1, 0, 1
0.08362080, 1, 1, 1, 0, 1
0.08362094, 0, 0, 1, 0, 1
0.08362096, 0, 0, 0, 0, 1
0.08362106, 1, 0, 0, 0, 1
0.08362118, 0, 0, 0, 0, 1
0.08362130, 1, 0, 0, 0, 1
0.08362144, 0, 0, 0, 0, 1
0.08362156, 1, 0, 0, 0, 1
0.08362168, 0, 0, 0, 0, 1
0.08362180, 1, 0, 0, 0, 1
0.08362194, 0, 0, 0, 0, 1
0.08362206, 1, 0, 0, 0, 1
0.08362218, 0, 0, 0, 0, 1
0.08362220, 0, 1, 0, 0, 1
0.08362230, 1, 1, 0, 0, 1
0.08362244, 0, 1, 0, 0, 1
0.08362256, 1, 1, 0, 0, 1
0.08362268, 0, 1, 0, 0, 1
0.08362270, 0, 1, 1, 0, 1
0.08362280, 1, 1, 1, 0, 1
0.08362294, 0, 0, 1, 0, 1
0.08362296, 0, 0, 0, 0, 1
0.08362306, 1, 0, 0, 0, 1
0.08362318, 0, 0, 0, 0, 1
0.08362330, 1, 0, 0, 0, 1
0.08362344, 0, 0, 0, 0, 1
0.08362356, 1, 0, 0, 0, 1
0.08362368, 0, 0, 0, 0, 1
0.08362370, 0, 1, 0, 0, 1
0.08362380, 1, 1, 0, 0, 1
0.08362394, 0, 0, 0, 0, 1
0.08362396, 0, 0, 1, 0, 1
0.08362406, 1, 0, 1, 0, 1
0.08362418, 0, 0, 1, 0, 1
0.08362420, 0, 0, 0, 0, 1
0.08362430, 1, 0, 0, 0, 1
0.08362444, 0, 0, 0, 0, 1
0.08362446, 0, 0, 1, 0, 1
0.08362456, 1, 0, 1, 0, 1
0.08362468, 0, 0, 1, 0, 1
0.08362480, 1, 0, 1, 0, 1
0.08362494, 0, 0, 1, 0, 1
0.08362496, 0, 0, 0, 0, 1
0.08362506, 1, 0, 0, 0, 1
0.08362518, 0, 0, 0, 0, 1
0.08362530, 1, 0, 0, 0, 1
0.08362544, 0, 0, 0, 0, 1
0.08362556, 1, 0, 0, 0, 1
0.08362568, 0, 0, 0, 0, 1
0.08362580, 1, 0, 0, 0, 1
0.08362594, 0, 0, 0, 0, 1
0.08362596, 0, 0, 1, 0, 1
0.08362606, 1, 0, 1, 0, 1
0.08362618, 0, 0, 1, 0, 1
0.08362630, 1, 0, 1, 0, 1
0.08362644, 0, 0, 1, 0, 1
0.08362646, 0, 0, 0, 0, 1
0.08362656, 1, 0, 0, 0, 1
0.08362668, 0, 0, 0, 0, 1
0.08362670, 0, 0, 1, 0, 1
0.08362680, 1, 0, 1, 0, 1
0.08362694, 0, 0, 1, 0, 1
0.08362696, 0, 0, 0, 0, 1
0.08362706, 1, 0, 0, 0, 1
0.08362718, 0, 0, 0, 0, 1
0.08362730, 1, 0, 0, 0, 1
0.08362744, 0, 0, 0, 0, 1
0.08362756, 1, 0, 0, 0, 1
0.08362768, 0, 0, 0, 0, 1
0.08362780, 1, 0, 0, 0, 1
0.08362794, 0, 0, 0, 0, 1
0.08362796, 0, 0, 1, 0, 1
0.08362806, 1, 0, 1, 0, 1
0.08362818, 0, 0, 1, 0, 1
0.08362830, 1, 0, 1, 0, 1
0.08362844, 0, 1, 1, 0, 1
0.08362856, 1, 1, 1, 0, 1
0.08362868, 0, 1, 1, 0, 1
0.08362870, 0, 0, 1, 0, 1
0.08362880, 1, 0, 1, 0, 1
0.08362894, 0, 0, 1, 0, 1
0.08362896, 0, 0, 0, 0, 1
0.08362906, 1, 0, 0, 0, 1
0.08362918, 0, 0, 0, 0, 1
0.08362930, 1, 0, 0, 0, 1
0.08362944, 0, 0, 0, 0, 1
0.08362956, 1, 0, 0, 0, 1
0.08362968, 0, 0, 0, 0, 1
0.08362970, 0, 0, 1, 0, 1
0.08362980, 1, 0, 1, 0, 1
0.08362994, 0, 0, 1, 0, 1
0.08362996, 0, 0, 0, 0, 1
0.08363006, 1, 0, 0, 0, 1
0.08363018, 0, 0, 0, 0, 1
0.08363030, 1, 0, 0, 0, 1
0.08363044, 0, 0, 0, 0, 1
0.08363056, 1, 0, 0, 0, 1
0.08363068, 0, 0, 0, 0, 1
0.08363070, 0, 0, 1, 0, 1
0.08363080, 1, 0, 1, 0, 1
0.08363094, 0, 0, 1, 0, 1
0.08363096, 0, 0, 0, 0, 1
0.08363106, 1, 0, 0, 0, 1
0.08363118, 0, 0, 0, 0, 1
0.08363130, 1, 0, 0, 0, 1
0.08363144, 0, 0, 0, 0, 1
0.08363146, 0, 0, 1, 0, 1
0.08363156, 1, 0, 1, 0, 1
0.08363168, 0, 0, 1, 0, 1
0.08363170, 0, 0, 0, 0, 1
0.08363180, 1, 0, 0, 0, 1
0.08363194, 0, 0, 0, 0, 1
0.08363196, 0, 0, 1, 0, 1
0.08363206, 1, 0, 1, 0, 1
0.08363218, 0, 0, 1, 0, 1
0.08363230, 1, 0, 1, 0, 1
0.08363244, 0, 0, 1, 0, 1
0.08363246, 0, 0, 0, 0, 1
0.08363256, 1, 0, 0, 0, 1
0.08363268, 0, 0, 0, 0, 1
0.08363270, 0, 0, 1, 0, 1
0.08363280, 1, 0, 1, 0, 1
0.08363294, 0, 0, 1, 0, 1
0.08363296, 0, 0, 0, 0, 1
0.08363306, 1, 0, 0, 0, 1
0.08363318, 0, 0, 0, 0, 1
0.08363320, 0, 1, 0, 0, 1
0.08363330, 1, 1, 0, 0, 1
0.08363344, 0, 0, 0, 0, 1
0.08363356, 1, 0, 0, 0, 1
0.08363368, 0, 0, 0, 0, 1
0.08363380, 1, 0, 0, 0, 1
0.08363394, 0, 0, 0, 0, 1
0.08363406, 1, 0, 0, 0, 1
0.08363418, 0, 0, 0, 0, 1
0.08363430, 1, 0, 0, 0, 1
0.08363444, 0, 0, 0, 0, 1
0.08363456, 1, 0, 0, 0, 1
0.08363650, 1, 0, 0, 1, 1
0.08461820, 1, 0, 0, 0, 1
0.08462080, 0, 0, 0, 0, 1
0.08462082, 0, 0, 1, 0, 1
0.08462092, 1, 0, 1, 0, 1
0.08462104, 0, 0, 1, 0, 1
0.08462106, 0, 0, 0, 0, 1
0.08462116, 1, 0, 0, 0, 1
0.08462130, 0, 0, 0, 0, 1
0.08462142, 1, 0, 0, 0, 1
0.08462154, 0, 0, 0, 0, 1
0.08462166, 1, 0, 0, 0, 1
0.08462180, 0, 0, 0, 0, 1
0.08462192, 1, 0, 0, 0, 1
0.08462204, 0, 0, 0, 0, 1
0.08462216, 1, 0, 0, 0, 1
0.08462230, 0, 1, 0, 0, 1
0.08462242, 1, 1, 0, 0, 1
0.08462254, 0, 1, 0, 0, 1
0.08462266, 1, 1, 0, 0, 1
0.08462280, 0, 1, 0, 0, 1
0.08462282, 0, 1, 1, 0, 1
0.08462292, 1, 1, 1, 0, 1
0.08462304, 0, 1, 1, 0, 1
0.08462306, 0, 0, 0, 0, 1
0.08462316, 1, 0, 0, 0, 1
0.08462330, 0, 0, 0, 0, 1
0.08462342, 1, 0, 0, 0, 1
0.08462354, 0, 0, 0, 0, 1
0.08462366, 1, 0, 0, 0, 1
0.08462380, 0, 1, 0, 0, 1
0.08462392, 1, 1, 0, 0, 1
0.08462404, 0, 1, 0, 0, 1
0.08462406, 0, 0, 1, 0, 1
0.08462416, 1, 0, 1, 0, 1
0.08462430, 0, 0, 1, 0, 1
0.08462432, 0, 0, 0, 0, 1
0.08462442, 1, 0, 0, 0, 1
0.08462454, 0, 0, 0, 0, 1
0.08462456, 0, 0, 1, 0, 1
0.08462466, 1, 0, 1, 0, 1
0.08462480, 0, 0, 1, 0, 1
0.08462492, 1, 0, 1, 0, 1
0.08462504, 0, 0, 1, 0, 1
0.08462506, 0, 0, 0, 0, 1
0.08462516, 1, 0, 0, 0, 1
0.08462530, 0, 0, 0, 0, 1
0.08462542, 1, 0, 0, 0, 1
0.08462554, 0, 0, 0, 0, 1
0.08462566, 1, 0, 0, 0, 1
0.08462580, 0, 0, 0, 0, 1
0.08462592, 1, 0, 0, 0, 1
0.08462604, 0, 0, 0, 0, 1
0.08462606, 0, 0, 1, 0, 1
0.08462616, 1, 0, 1, 0, 1
0.08462630, 0, 0, 1, 0, 1
0.08462642, 1, 0, 1, 0, 1
0.08462654, 0, 0, 1, 0, 1
0.08462656, 0, 0, 0, 0, 1
0.08462666, 1, 0, 0, 0, 1
0.08462680, 0, 0, 0, 0, 1
0.08462682, 0, 0, 1, 0, 1
0.08462692, 1, 0, 1, 0, 1
0.08462704, 0, 0, 1, 0, 1
0.08462706, 0, 0, 0, 0, 1
0.08462716, 1, 0, 0, 0, 1
0.08462730, 0, 0, 0, 0, 1
0.08462742, 1, 0, 0, 0, 1
0.08462754, 0, 0, 0, 0, 1
0.08462766, 1, 0, 0, 0, 1
0.08462780, 0, 0, 0, 0, 1
0.08462792, 1, 0, 0, 0, 1
0.08462804, 0, 0, 0, 0, 1
0.08462806, 0, 0, 1, 0, 1
0.08462816, 1, 0, 1, 0, 1
0.08462830, 0, 0, 1, 0, 1
0.08462842, 1, 0, 1, 0, 1
0.08462854, 0, 0, 1, 0, 1
0.08462866, 1, 0, 1, 0, 1
0.08462880, 0, 0, 1, 0, 1
0.08462892, 1, 0, 1, 0, 1
0.08462904, 0, 0, 1, 0, 1
0.08462906, 0, 0, 0, 0, 1
0.08462916, 1, 0, 0, 0, 1
0.08462930, 0, 0, 0, 0, 1
0.08462942, 1, 0, 0, 0, 1
0.08462954, 0, 0, 0, 0, 1
0.08462966, 1, 0, 0, 0, 1
0.08462980, 0, 0, 0, 0, 1
0.08462982, 0, 0, 1, 0, 1
0.08462992, 1, 0, 1, 0, 1
0.08463004, 0, 0, 1, 0, 1
0.08463006, 0, 0, 0, 0, 1
0.08463016, 1, 0, 0, 0, 1
0.08463030, 0, 0, 0, 0, 1
0.08463042, 1, 0, 0, 0, 1
0.08463054, 0, 0, 0, 0, 1
0.08463066, 1, 0, 0, 0, 1
0.08463080, 0, 0, 0, 0, 1
0.08463082, 0, 0, 1, 0, 1
0.08463092, 1, 0, 1, 0, 1
0.08463104, 0, 0, 1, 0, 1
0.08463106, 0, 0, 0, 0, 1
0.08463116, 1, 0, 0, 0, 1
0.08463130, 0, 0, 0, 0, 1
0.08463142, 1, 0, 0, 0, 1
0.08463154, 0, 0, 0, 0, 1
0.08463156, 0, 0, 1, 0, 1
0.08463166, 1, 0, 1, 0, 1
0.08463180, 0, 0, 1, 0, 1
0.08463182, 0, 0, 0, 0, 1
0.08463192, 1, 0, 0, 0, 1
0.08463204, 0, 0, 0, 0, 1
0.08463206, 0, 0, 1, 0, 1
0.08463216, 1, 0, 1, 0, 1
0.08463230, 0, 0, 1, 0, 1
0.08463242, 1, 0, 1, 0, 1
0.08463254, 0, 0, 1, 0, 1
0.08463256, 0, 0, 0, 0, 1
0.08463266, 1, 0, 0, 0, 1
0.08463280, 0, 0, 0, 0, 1
0.08463282, 0, 0, 1, 0, 1
0.08463292, 1, 0, 1, 0, 1
0.08463304, 0, 0, 1, 0, 1
0.08463306, 0, 0, 0, 0, 1
0.08463316, 1, 0, 0, 0, 1
0.08463330, 0, 1, 0, 0, 1
0.08463342, 1, 1, 0, 0, 1
0.08463354, 0, 1, 0, 0, 1
0.08463356, 0, 0, 0, 0, 1
0.08463366, 1, 0, 0, 0, 1
0.08463380, 0, 0, 0, 0, 1
0.08463392, 1, 0, 0, 0, 1
0.08463404, 0, 0, 0, 0, 1
0.08463416, 1, 0, 0, 0, 1
0.08463430, 0, 0, 0, 0, 1
0.08463442, 1, 0, 0, 0, 1
0.08463454, 0, 0, 0, 0, 1
0.08463466, 1, 0, 0, 0, 1
0.08463662, 1, 0, 0, 1, 1
0.08561824, 1, 0, 0, 0, 1
0.08562084, 0, 0, 0, 0, 1
0.08562086, 0, 0, 1, 0, 1
0.08562096, 1, 0, 1, 0, 1
0.08562108, 0, 0, 1, 0, 1
0.08562112, 0, 0, 0, 0, 1
0.08562122, 1, 0, 0, 0, 1
0.08562134, 0, 0, 0, 0, 1
0.08562146, 1, 0, 0, 0, 1
0.08562158, 0, 0, 0, 0, 1
0.08562172, 1, 0, 0, 0, 1
0.08562184, 0, 0, 0, 0, 1
0.08562196, 1, 0, 0, 0, 1
0.08562208, 0, 0, 0, 0, 1
0.08562222, 1, 0, 0, 0, 1
0.08562234, 0, 0, 0, 0, 1
0.08562236, 0, 1, 0, 0, 1
0.08562246, 1, 1, 0, 0, 1
0.08562258, 0, 1, 0, 0, 1
0.08562272, 1, 1, 0, 0, 1
0.08562284, 0, 1, 0, 0, 1
0.08562286, 0, 1, 1, 0, 1
0.08562296, 1, 1, 1, 0, 1
0.08562308, 0, 1, 1, 0, 1
0.08562310, 0, 0, 1, 0, 1
0.08562312, 0, 0, 0, 0, 1
0.08562322, 1, 0, 0, 0, 1
0.08562334, 0, 0, 0, 0, 1
0.08562346, 1, 0, 0, 0, 1
